    7.3897  4  1   21.7768   15.3418    8.1074    0.0000    3.0006    0.8504    1.1325    0.0094    5.3613    4.5032  0.1077E+00  0.2024E+04 -0.1219E-04  0.1766E-05  0.2159E+04  0.000
    7.3973  4  1   21.6852   15.3551    8.1343    0.0000    2.9987    0.8509    1.1285    0.0094    5.3620    4.5045  0.1083E+00  0.2040E+04 -0.1218E-04  0.1766E-05  0.2160E+04  0.000
    7.4048  4  1   21.5936   15.3683    8.1611    0.0000    2.9969    0.8514    1.1244    0.0094    5.3627    4.5059  0.1090E+00  0.2056E+04 -0.1218E-04  0.1766E-05  0.2160E+04  0.000
    7.4123  4  1   21.5021   15.3816    8.1875    0.0000    2.9950    0.8518    1.1205    0.0094    5.3633    4.5072  0.1096E+00  0.2071E+04 -0.1218E-04  0.1767E-05  0.2161E+04  0.000
    7.4198  4  1   21.4105   15.3949    8.2133    0.0000    2.9932    0.8523    1.1166    0.0094    5.3640    4.5085  0.1103E+00  0.2087E+04 -0.1217E-04  0.1769E-05  0.2162E+04  0.000
    7.4273  4  1   21.3190   15.4082    8.2391    0.0000    2.9913    0.8528    1.1128    0.0094    5.3647    4.5099  0.1109E+00  0.2102E+04 -0.1217E-04  0.1772E-05  0.2163E+04  0.000
    7.4348  4  1   21.2275   15.4216    8.2645    0.0000    2.9895    0.8532    1.1090    0.0094    5.3654    4.5112  0.1115E+00  0.2117E+04 -0.1217E-04  0.1775E-05  0.2163E+04  0.000
    7.4424  4  1   21.1360   15.4350    8.2898    0.0000    2.9877    0.8537    1.1053    0.0094    5.3661    4.5126  0.1120E+00  0.2131E+04 -0.1217E-04  0.1780E-05  0.2164E+04  0.000
    7.4499  4  1   21.0445   15.4484    8.3151    0.0000    2.9859    0.8542    1.1016    0.0094    5.3668    4.5139  0.1126E+00  0.2146E+04 -0.1217E-04  0.1785E-05  0.2165E+04  0.000
    7.4574  4  1   20.9530   15.4618    8.3404    0.0000    2.9841    0.8546    1.0979    0.0094    5.3675    4.5153  0.1131E+00  0.2160E+04 -0.1217E-04  0.1791E-05  0.2165E+04  0.000
    7.4649  4  1   20.8615   15.4754    8.3656    0.0000    2.9823    0.8551    1.0943    0.0094    5.3682    4.5166  0.1137E+00  0.2174E+04 -0.1217E-04  0.1797E-05  0.2166E+04  0.000
    7.4724  4  1   20.7700   15.4889    8.3907    0.0000    2.9805    0.8556    1.0906    0.0094    5.3689    4.5180  0.1142E+00  0.2188E+04 -0.1217E-04  0.1804E-05  0.2167E+04  0.000
    7.4800  4  1   20.6784   15.5025    8.4159    0.0000    2.9787    0.8561    1.0870    0.0093    5.3696    4.5193  0.1147E+00  0.2201E+04 -0.1217E-04  0.1812E-05  0.2168E+04  0.000
    7.4875  4  1   20.5869   15.5162    8.4403    0.0000    2.9768    0.8566    1.0833    0.0093    5.3704    4.5207  0.1152E+00  0.2215E+04 -0.1218E-04  0.1820E-05  0.2168E+04  0.000
    7.4950  4  1   20.4953   15.5300    8.4647    0.0000    2.9749    0.8570    1.0795    0.0093    5.3712    4.5221  0.1156E+00  0.2229E+04 -0.1218E-04  0.1829E-05  0.2169E+04  0.000
    7.5025  4  1   20.4036   15.5438    8.4891    0.0000    2.9731    0.8575    1.0758    0.0093    5.3720    4.5235  0.1161E+00  0.2242E+04 -0.1219E-04  0.1838E-05  0.2170E+04  0.000
    7.5100  4  1   20.3119   15.5577    8.5135    0.0000    2.9712    0.8580    1.0721    0.0093    5.3728    4.5249  0.1165E+00  0.2255E+04 -0.1219E-04  0.1849E-05  0.2170E+04  0.000
    7.5176  4  1   20.2202   15.5717    8.5379    0.0000    2.9693    0.8585    1.0685    0.0093    5.3736    4.5263  0.1169E+00  0.2268E+04 -0.1220E-04  0.1859E-05  0.2171E+04  0.000
    7.5251  4  1   20.1284   15.5857    8.5623    0.0000    2.9674    0.8590    1.0648    0.0093    5.3744    4.5277  0.1173E+00  0.2282E+04 -0.1221E-04  0.1870E-05  0.2171E+04  0.000
    7.5326  4  1   20.0366   15.5999    8.5867    0.0000    2.9655    0.8595    1.0612    0.0093    5.3752    4.5291  0.1177E+00  0.2295E+04 -0.1221E-04  0.1882E-05  0.2172E+04  0.000
    7.5401  4  1   19.9447   15.6141    8.6098    0.0000    2.9636    0.8600    1.0575    0.0093    5.3759    4.5305  0.1181E+00  0.2308E+04 -0.1222E-04  0.1894E-05  0.2173E+04  0.000
    7.5476  4  1   19.8528   15.6285    8.6324    0.0000    2.9617    0.8605    1.0539    0.0093    5.3766    4.5319  0.1185E+00  0.2321E+04 -0.1222E-04  0.1906E-05  0.2173E+04  0.000
    7.5552  4  1   19.7608   15.6429    8.6550    0.0000    2.9599    0.8610    1.0505    0.0093    5.3772    4.5334  0.1188E+00  0.2334E+04 -0.1223E-04  0.1918E-05  0.2174E+04  0.000
    7.5627  4  1   19.6689   15.6574    8.6771    0.0000    2.9581    0.8615    1.0472    0.0093    5.3778    4.5348  0.1191E+00  0.2347E+04 -0.1223E-04  0.1931E-05  0.2174E+04  0.000
    7.5702  4  1   19.5770   15.6720    8.6993    0.0000    2.9564    0.8620    1.0441    0.0093    5.3784    4.5363  0.1195E+00  0.2360E+04 -0.1223E-04  0.1944E-05  0.2175E+04  0.000
    7.5777  4  1   19.4850   15.6868    8.7214    0.0000    2.9547    0.8625    1.0412    0.0093    5.3790    4.5377  0.1198E+00  0.2373E+04 -0.1223E-04  0.1957E-05  0.2175E+04  0.000
    7.5852  4  1   19.3931   15.7016    8.7436    0.0000    2.9531    0.8630    1.0383    0.0093    5.3796    4.5392  0.1201E+00  0.2386E+04 -0.1223E-04  0.1971E-05  0.2176E+04  0.000
    7.5928  4  1   19.3011   15.7165    8.7656    0.0000    2.9515    0.8635    1.0355    0.0093    5.3802    4.5407  0.1203E+00  0.2399E+04 -0.1223E-04  0.1985E-05  0.2176E+04  0.000
    7.6003  4  1   19.2092   15.7315    8.7872    0.0000    2.9499    0.8641    1.0328    0.0093    5.3808    4.5421  0.1206E+00  0.2411E+04 -0.1223E-04  0.1999E-05  0.2177E+04  0.000
    7.6078  4  1   19.1172   15.7467    8.8088    0.0000    2.9483    0.8646    1.0301    0.0093    5.3814    4.5436  0.1209E+00  0.2424E+04 -0.1223E-04  0.2013E-05  0.2177E+04  0.000
    7.6153  4  1   19.0253   15.7619    8.8297    0.0000    2.9468    0.8651    1.0276    0.0093    5.3820    4.5451  0.1211E+00  0.2437E+04 -0.1223E-04  0.2028E-05  0.2178E+04  0.000
    7.6228  4  1   18.9333   15.7773    8.8505    0.0000    2.9452    0.8656    1.0251    0.0093    5.3826    4.5466  0.1213E+00  0.2450E+04 -0.1223E-04  0.2043E-05  0.2178E+04  0.000
    7.6303  4  1   18.8413   15.7928    8.8712    0.0000    2.9437    0.8662    1.0227    0.0093    5.3832    4.5482  0.1215E+00  0.2463E+04 -0.1223E-04  0.2059E-05  0.2178E+04  0.000
    7.6379  4  1   18.7493   15.8084    8.8919    0.0000    2.9422    0.8667    1.0203    0.0093    5.3838    4.5497  0.1217E+00  0.2476E+04 -0.1223E-04  0.2074E-05  0.2179E+04  0.000
    7.6454  4  1   18.6574   15.8241    8.9126    0.0000    2.9407    0.8672    1.0180    0.0093    5.3845    4.5512  0.1219E+00  0.2489E+04 -0.1223E-04  0.2090E-05  0.2179E+04  0.000
    7.6529  4  1   18.5654   15.8399    8.9333    0.0000    2.9391    0.8677    1.0155    0.0093    5.3851    4.5528  0.1220E+00  0.2501E+04 -0.1223E-04  0.2106E-05  0.2180E+04  0.000
    7.6604  4  1   18.4734   15.8559    8.9540    0.0000    2.9376    0.8683    1.0130    0.0093    5.3857    4.5543  0.1222E+00  0.2514E+04 -0.1223E-04  0.2122E-05  0.2180E+04  0.000
    7.6679  4  1   18.3814   15.8719    8.9737    0.0000    2.9360    0.8688    1.0106    0.0093    5.3863    4.5559  0.1223E+00  0.2527E+04 -0.1223E-04  0.2138E-05  0.2180E+04  0.000
    7.6755  4  1   18.2895   15.8881    8.9924    0.0000    2.9345    0.8694    1.0083    0.0093    5.3868    4.5575  0.1224E+00  0.2540E+04 -0.1223E-04  0.2154E-05  0.2180E+04  0.000
    7.6829  4  1   18.1980   15.9044    9.0109    0.0000    2.9329    0.8699    1.0060    0.0093    5.3873    4.5590  0.1225E+00  0.2552E+04 -0.1223E-04  0.2170E-05  0.2181E+04  0.000
    7.6904  4  1   18.1071   15.9206    9.0289    0.0000    2.9314    0.8704    1.0037    0.0093    5.3878    4.5606  0.1226E+00  0.2565E+04 -0.1222E-04  0.2186E-05  0.2181E+04  0.000
    7.6978  4  1   18.0165   15.9370    9.0469    0.0000    2.9298    0.8710    1.0013    0.0092    5.3883    4.5622  0.1227E+00  0.2578E+04 -0.1222E-04  0.2202E-05  0.2181E+04  0.000
    7.7052  4  1   17.9264   15.9533    9.0646    0.0000    2.9282    0.8715    0.9989    0.0092    5.3888    4.5638  0.1230E+00  0.2590E+04 -0.1221E-04  0.2219E-05  0.2181E+04  0.000
